2024 Kickstart u33,178519,,2024-08-16 07:22:46 UTC,1,Datalogi-økonomi,0,Kvinde,1,21-23,0,STX,1,Nej,0,"lærerigt, men følte mig lidt for frit stilllet. Kunne godt tænke mig at der var en mere samlet introduktion, med flere eksempler og forklaringer på de forskellige begreber. 

 ",0,"Oplæggene om morgenen

Opdeling i ""klasselokaler"" med hjælpe lærer 

 ",0,"Længere og mere detaljeret oplæg om morgenen

Mere teori om programmering og kode

Et dokument med samlet viden (en form for formelsamling til programmering)",0,"Fint, men har brug for længere forklaring eller intro for at forstå opgaverne helt. Jeg føler jeg kopirede koderne ind og ændrede lidt i variablerne for at forstå sammenhængen, men kunne godt have tænkt mig en lidt mere detaljeret forklaring. Dagene er for lange i forhold til mængden af arbejde. ",0,"Ja, jeg synes pair programming er en mega god ide, både for at lærer folk at kende og få en forståelse for de andres måde at se/forstå programmering på.",0,"tjekliste (formelsamling)

eksempler på kode der er sat rigtigt op ",0,"Ja jeg vil anbefale det, da det er en stille og rolige start til programmering med mulighed for at få hjælp fra de andre studerende og lære dem at kende ",0,,0,10,3,2
2024 Kickstart u33,178519,,2024-08-16 07:22:42 UTC,1,Datalogi-økonomi,0,Kvinde,1,21-23,0,STX,1,Nej,0,"Godt at dukke op, hvis man ingen erfaring har. Jeg lærte meget mere end jeg troede, så jeg føler man får et forspring til når man starter undervisning. ",0,"opgaverne. 

små forelæsninger. 

god hjælp hvis man har spørgsmål",0,"gennemgå opgaver før man får tid til at arbejde med dem.

 

mere fokus på teorien bag opgaverne

 

 ",0,"fint, opgavernes sværhedsgrad stiger sammen med ens niveau stiger",0,"ja det fungerede fint, godt initiativ ",0,mere fokus på det,0,ja,0,nej,0,10,3,2
2024 Kickstart u33,178519,,2024-08-16 07:22:37 UTC,1,Datalogi-økonomi,0,Mand,0,21-23,0,STX,1,Nej,0,"Et kursus der giver dig en god indsigt i at programmere.

Du får en masse ny information der virker skræmmende i starten, men som ugen går forstår man mere og mere dag for dag. 

Jeg er sikker på dette kursus hjælper en super meget med at få en god start på sit studie hvis man skal bruge programmering.",0,"1. Rigtig god lærer og instruktører

 

2. Breakout grupperne hvor man får lov at arbejde selv. Jeg var glad for at vi fik så meget tid til det.

 

3. Holdarbejde. Det var rart at arbejde sammen med noget både for at lærer af hinanden, men også for at blive betrygget omkring at vi alle er nye indenfor dette emne.",0,"1. Lidt mere konkret info om hvilke funktioner man skal bruge. Synes det var lidt svært at finde ud af i starten.

 

2. Info om hvad programmering typisk bruges til efter studiet og hvilke opgaver ens studie typisk indebærger. ",0,"Jeg synes det var ret svært. 

Jeg endte med at få løst de fleste opgaver, men det krævede meget koncentration og en smule research. 

 

Alt i alt synes jeg dog at sværhedsgraden har været med til at gøre mig bedre. Jeg havde nok ikke lært det samme hvis det havde været nemmere.

 

 ",0,"Jeg synes pair programming fungerede super godt.

Mig og min makker komplimenterede hinanden super godt og jeg synes vi endte ud med et rigtig godt produkt. 

Det at kunne diskutere sin fremgangsmåde med en gruppe er med til at forstå din egen og andres fremgangsmåde bedre.",0,"Jeg synes det var fint.

Jeg fik god feedback jeg kunne bruge til at gøre det bedre i fremtiden.",0,"Jeg vil helt bestemt anbefale andre at tage kurset. Jeg vil selvfølgelig det næste års tid finde ud af hvor meget jeg faktisk vil bruge det jeg har lært her, men indtil videre vil jeg helt bestemt anbefale det.",0,Ingen kommentarer på nuværende tidspunkt.,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:22:22 UTC,1,Datalogi,1,Mand,0,21-23,0,Andet (inkl. udlandet),0,Nej,0,"Det er et kursus hvor man ikke bare lærer hvordan man programmere, men også et kursus til hvordan man kan arbejde med folk som man aldrig har mødt før.",0,"1. Marshmello opgaven var en god måde at starte kurset på.

2. At der var så mange opgaver som vi selv skulle lave.

3. Den hjælp vi kunne få fra de TA'er som var der var virkelig god.",0,,0,"Opgaver var en god sværhedsgrad da det selvføjelig var svært til at starte med, men det var ikke umuligt at komme frem til hvordan man skulle løse dem og det var rewarding at få løst opgaverne.",0,Synes det fungerede fint.,0,Måske skulle der været blevet valgt en bestemt opgave hvor som skulle tjekkes så man ikke skulle kigge igennem en af de første opgaver vi lavede hvor der ikke skete så meget.,0,Ville helt sikkert anbefale at man tog kurset selv hvis man har en lille ide om hvordan man programmere så er det stadig en god ide fordi man kan få så meget mere ud af kurset end bare at lærer at programmere. ,0,,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:22:11 UTC,1,Datalogi,1,Mand,0,24-29,0,HHX,0,Nej,0,"Man får en fin introduktion til programmering, og ideen bag det. Det kan være rigtig svært at finde ud af hvad man skal gøre og vejen dertil. ",0,"Tidsrammerne

Opgaverne

Setuppet",0,"Jeg ville personligt gerne have mere instruktion, da det hele er helt nyt, og man lidt kommer til at sidde med det selv

Vis faciliteterne på instituttet så man ved hvor der er toilet, kaffe, kantine osv.

 

 ",0,"Jeg nåede aldrig at kunne lave mit eget spil da det var en del over mit niveau, ellers var de andre opgaver spiselige",0,Vi fik ikke rigtig noget ud af det,0,Har ikke brugt code-review,0,"Ja, synes bestemt man skal deltage hvis man aldrig har haft kode i hånden før",0,Ikke umiddelbart,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:21:26 UTC,1,Datalogi-økonomi,0,Mand,0,21-23,0,HTX,0,Ja,1,"Det en god måde at komme igang med at kode igen, det et kursus som både har nogen gode ""co-teachs"" som kan hjælpe næsten alt og har nogen gode ""get started"" opgaver. ",0,"Pair programming

worksheets

Project",0,"Worksheets må gerne forklares bedre

Muligvis fælleslege for at kende ens hold bedre at kende eller lign.

 

 ",0,Det var super fint,0,"Jaer, pair programming fungeret super godt for vores gruppe. Der kunne havde været mere af det, måske endda helt fra starten af.",0,"Brugte det aldrig, da jeg havde folk at spørge. Så følte ikke det var det helt store.",0,"Ja bestemt. Ville sælge den på hvis du er helt ny til programmering eller ikke kan huske det, så burde du helt klart søge det, da det en god måde at huske igen.",0,nej,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:20:36 UTC,1,Kognition og Data Science,0,Mand,0,24-29,0,STX,1,Nej,0,"Det var virkelig godt. Meget spændende, og virkelig fedt at lære, så mange andre at kende, og starte samme sted.

Fedt at der var fokus på praksis, og trial/error, og mindre fokus på lectures. Og at Daniel var mega nede på jorden.

 

Fedt at der kom en researcher ind, det kunne være fedt at høre andre/se (futur) anvendelser af det vi gør i praksis.

 

Super hjælpsomme TAs, der var meget pædagogiske og så en i øjenhøjde.",0,"Fokus på trial/error

Research scientist

Pair programming",0,"Mere fokus på fælles pauser/frisk luft.

Lidt langsommere gennemgang, tage flere ting op i plenum, evt. udfordringer/spørgsmål, da jeg oplevede folk havde mange af de samme udfordringer. 

Flere spørgerunder/tage runder og spørge folk, hvor de er henne ifht. deres projekt eller udfordring de støder på-",0,"Det var helt fint, og perfekt. Man fangede det hurtigt, når man spurgte andre eller TA's.",0,"Ja det var super fedt. Ville sige at man kunne facilitere det mere og have lidt mere fokus på hvordan man får mest ud af det. Jeg oplever personligt at jeg fik super meget ud af det, og lærte 10x mere ved den måde. Føler også at det var essensen af kickstart programming, at jeg lærte hvordan man collaborater.",0,"Brugte ikke code review rigtigt, brugte mest Claude.ai eller spurgte TA eller folk i lokalet.
Man kunne godt have trænet evnen til at se, give og modtage feedback, ifht. hvad man skal holde øje med ifht. feedback.",0,"Ja 100%. Det er en super blød/sjov, samt intenst start at lære at programmere.",0,"Jeg synes det var super fedt. Det kunne være fedt at snakke lidt ind i, hvad vi kan forvente fremadrettet ifht. fremtidige kurser eksempelvis PoP, og sige hvordan vi kan bruge det vi har lært, og om det er meget anderledes eller meget det samme,",0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:20:30 UTC,1,Datalogi-økonomi,0,Mand,0,24-29,0,STX,1,Nej,0,"Der var udarbejdet en introduktion til worksheets i et javascript program ved navn p5.js. 

Jeg oplevede at skulle sætte mig ind i et nyt sporg/system, hvilket til tider var frustrerende, men ved opnået løsning, var det ganske forløsende. 

Der er mange ups and downs, men ups overgår downs når løsningerne findes.

 

Det var interessant at sidde med et canvas der gav et instant visual output, men samtidig svært at sidde med et program der hverken foreslår udbedringer på fejl eller forudsiger fremtidige løsninger. På den måde var programmet ganske nådesløst. 

føles som en go' erfaring at tage videre.",0,"Workshops, brainstorming, hjælpen TA giver.",0,"information omkring strukturen i kursus manglede en anelse. 

Jeg savnede en mere direkte ""nu er det der her vi laver, det foregår sådan her, her er et eksempel"" på de forskellige ting. Udsagnet gik på ""fri leg"", men savnede stadig en anelse mere struktur, når man går fra opgave til opgave.",0,"Meget svære, men på trods af det, kunne der stadig findes løsninger, og dermed små forløsninger.",0,Pair programming øvelsen var fin.,0,ikke ummidelbart.,0,"Stensikkert, det giver en edge ift. at kunne sætte sig ind i fremtidige sprog. IConsidering you have no experience.",0,nope.,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:20:13 UTC,1,Datalogi-økonomi,0,Mand,0,21-23,0,STX,1,Nej,0,Det er et kursus der handler om basic programmering. De forskellige basic funktioner og ting man kan lave med programmering og hvordan man gør det. Vi lærte om de forskellige ting mens vi prøvede at programmerer selv. Og til sidste endte vi ud med at lave et programmeringsspil.,0,"1. Jeg synes det fungerede godt at vi blev ud i forskellige grupper af færre mennesker og der så var ta´er til at hjælpe.

 

2. Jeg synes Daniel var god til at forklare tingene men stadig holde det kort.

 

3. Jeg synes det var fedt vi startede med et andet program end det vi skal starte på når vi starter studie. Så man lærer om et andet program og lærer mere om tanken om at programmere,",0,"1. Der kunne godt være lidt mere vejledning omkring hvordan man programmerer. Da nogle gange fik man at vide man skulle lave en opgave og man havde ingen ide om hvordan man skulle lave den, så man måtte spørge om hjælp.

 

2. Lidt mere forlæsning og mindre tid til at prøve sig frem. ",0,"Jeg synes det var meget svært i starten, men det bliver nemmere. Men stadig svært og hårdt men på en udfordrende måde.",0,"Jeg synes det fungere mega godt, så godt at min makker og jeg er blevet ved med at gøre det de sidste par dage.",0,"Vi har ikke gjordt det endnu, men vi skal udfylde denne først.",0,"Helt klart, jeg ville bare fortælle hvor meget jeg lærte og hvor fedt det var.",0,,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:20:02 UTC,1,Datalogi,1,Mand,0,18-20,0,STX,1,Nej,0,Super god start. Meget lærende og en god måde at få nogle nye bekendtskaber.,0,"tempoet, humøret og opgaverne. ",0,meget lang frokostpause. evt. bare en halv time og så slutte en halv time før.,0,Til at have med at gøre. ,0,"Ja, meget gavnligt. ",0,,0,Ja.,0,,0,10,3,2
2024 Kickstart u33,178519,,2024-08-16 07:19:25 UTC,1,Datalogi,1,Mand,0,24-29,0,STX,1,Nej,0,"Kurset var en hyggelig og stabil indgang til at programmere. Det var dejligt at komme i gang i et stille og roligt, og sjovt forum.",0,"Den afslappede tilgang

selvbestemmelse

pair programming",0,"Måske lidt mere om hvordan javascript fungerer ift andre sprog, fx noget af det vi kommer til at bruge i kurserne. Hvorfor det er nemmere at lære ift andre, hvad man bruger det til osv osv",0,"de var tilpas, nogle gange gik jeg i stå, men følte mig aldrig fuldstændig lost, blandt andet pga hjælp fra instuktorer.",0,"Jeg synes det var svært at få op at køre i starten, men det gav ret meget, og det var rart at sparre lidt med en anden.",0,.,0,Helt klart,0,,0,10,3,2
2024 Kickstart u33,178519,,2024-08-16 07:19:04 UTC,1,Datalogi-økonomi,0,Mand,0,18-20,0,STX,1,Nej,0,Kursuset gik godt igennem de grundliggende ting og lærte os og skrive nogle simple koder som gør en mere komfortable med kodning og det jeg kommer til at lærer over d eneste 3 år. Man fik også nogle råd fra studerene der er længere frem som også var nice,0,"* Plads til at spørger de ældre studerende om råd.

* Lave et spil (sjov måde at lærer det hele på)

* Forklaring om de forskellige begreber (fx. loop og variabler)",0,"* Lidt flere eksempler på det man lærer.

*

 ",0,Det var nærmest perfekt. Stiller rolig start som gradhvis bliver svære og svære ,0,Synes det fungere godt og man lærer bedre at samarbejde,0,Godt ,0,Helt bestemt,0,Måske lidt læring om data eller databaser. ,0,9,4,1
2024 Kickstart u33,178519,,2024-08-16 07:18:00 UTC,1,Datalogi-økonomi,0,Mand,0,21-23,0,STX,1,Nej,0,"jeg synes kursuset var tiden værd, fået meget både socialt og teknisk.",0,"At lave holdprojekt, dele folk op i mindre grupper, og de lange pauser",0,jeg har ikke nogen konstruktiv kritik,0,"tilpas. det ville have været meget udfordrende, hvis jeg var alene om det, men tutorene og snakken med holdkammerater har gjordt at jeg har fået meget ud af kursuset",0,"ja, det var en god ide",0,godt,0,"ja, det er tiden værd.",0,"nej, det fungerede",0,9,4,1
